city,property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category
gurgaon,flat,manesar,0.73,3,3,3+,Moderately Old,1705.0,1,0,0,Medium,Low Floor
bangalore,house,"nirman layout, bangalore",1.5,8,8,2,Relatively New,1200.0,0,1,0,Low,Mid Floor
gurgaon,house,sector 11,1.2,7,3,0,Moderately Old,2700.016676,0,0,0,Low,Mid Floor
gurgaon,house,sector 109,8.75,5,5,3+,New Property,3600.0,1,1,2,High,Mid Floor
gurgaon,flat,sector 66,2.85,3,3,3,Relatively New,1950.0,0,0,2,Medium,High Floor
gurgaon,house,sector 3,1.5,3,3,0,Old Property,210.0,0,0,0,Low,Low Floor
gurgaon,flat,sohna road,1.05,2,2,3,New Property,1175.97,0,0,0,Low,Low Floor
bangalore,house,"kaggalipura, bangalore",3.0,3,3,2,New Property,2325.0,0,0,0,Low,Low Floor
gurgaon,flat,sohna road,0.28,1,1,2,Relatively New,54226.0,0,0,0,Low,Low Floor
bangalore,flat,"bagalur, bangalore",1.05,3,2,1,Relatively New,755.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 12,1.35,5,5,1,Old Property,2052.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 90,1.25,3,3,3+,Relatively New,1929.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 99a,0.32,2,2,1,New Property,577.0,0,0,0,Low,Low Floor
gurgaon,flat,sohna road,0.24,1,1,2,New Property,360.0,0,0,0,Medium,Low Floor
gurgaon,house,sector 7,2.0,2,2,2,Old Property,1440.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 74,1.55,2,2,3+,Relatively New,1300.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 69,1.8,4,4,2,Relatively New,1819.0,0,0,2,High,Mid Floor
gurgaon,flat,sector 65,5.9,3,3,3,Relatively New,3043.0,1,0,0,Medium,High Floor
gurgaon,house,sector 82,3.2,3,4,3,New Property,2160.0,1,1,0,Medium,Low Floor
bangalore,house,"marathahalli, bangalore",3.75,3,3,2,Moderately Old,2200.0,0,0,1,Low,Low Floor
gurgaon,house,sector 48,8.5,4,6,3,Old Property,3240.0,1,0,0,Low,Mid Floor
gurgaon,flat,dwarka expressway,2.0,3,3,3,New Property,1357.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 37d,1.1,3,3,1,Under Construction,1500.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 85,1.2,2,2,3+,Relatively New,1380.0,0,1,0,High,Low Floor
gurgaon,flat,sector 36,0.72,3,2,3,Under Construction,978.0,0,0,0,Low,Mid Floor
bangalore,flat,"whitefield, bangalore",3.0,3,3,3,New Property,1790.0,0,0,0,Low,High Floor
gurgaon,house,sector 38,3.9,6,6,3+,Moderately Old,1836.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 3,1.3,2,2,2,Under Construction,1604.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 59,4.25,3,4,3,Under Construction,2076.0,0,0,0,Low,Mid Floor
gurgaon,flat,manesar,1.2,3,4,2,Relatively New,1669.0,1,0,0,Low,Mid Floor
bangalore,flat,s,1.12,2,2,1,New Property,1051.0,0,0,0,Low,Mid Floor
bangalore,house,"devanahalli, bangalore",5.4,3,4,1,Moderately Old,2400.0,1,0,2,Medium,Low Floor
gurgaon,house,sector 5,3.5,5,4,2,Old Property,2367.0,0,0,0,Low,Low Floor
gurgaon,house,sector 49,6.75,4,4,3,Relatively New,2087.981322,1,0,2,Low,Mid Floor
gurgaon,flat,sector 104,2.55,4,4,3+,Relatively New,2508.0,1,0,0,High,High Floor
gurgaon,flat,sector 33,1.4,3,2,3+,New Property,113.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 85,2.0,3,4,3,Relatively New,2179.0,1,0,0,Low,Mid Floor
bangalore,house,"whitefield, bangalore",10.0,4,5,2,Old Property,3000.0,1,1,1,Low,Low Floor
bangalore,house,"whitefield, bangalore",6.6,5,5,3,Old Property,3150.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 83,0.75,2,2,2,Relatively New,1150.0,0,0,2,Medium,High Floor
bangalore,flat,"akshaya nagar, bangalore",1.4,2,2,2,Moderately Old,1111.0,0,0,2,Low,High Floor
gurgaon,flat,sohna road,0.91,2,2,3,New Property,1221.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 3,0.55,2,2,2,Old Property,900.0,0,0,0,Medium,Low Floor
gurgaon,house,sector 89,0.7,2,2,2,New Property,1297.04995,0,0,0,Low,High Floor
gurgaon,flat,sector 36a,0.37,1,1,1,Relatively New,318.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 89,0.8,2,3,3,Under Construction,1502.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 68,1.0,2,2,3,Relatively New,889.0,0,0,0,Low,High Floor
gurgaon,house,sector 26,4.5,5,5,3+,Old Property,1350.0,0,0,0,Low,Low Floor
gurgaon,house,sector 4,5.0,3,3,2,Old Property,4950.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 83,1.8,3,4,3,Relatively New,1551.0,1,1,2,High,Mid Floor
gurgaon,flat,sector 3 phase 2,0.28,2,2,1,Relatively New,600.0,0,0,0,Medium,Mid Floor
bangalore,house,"kodathi, near sarjapur road, bangalore",10.0,4,5,2,New Property,3842.0,1,0,0,Low,Low Floor
gurgaon,flat,sector 82,0.81,2,2,2,Relatively New,1176.0,0,0,2,Medium,High Floor
gurgaon,flat,sector 90,1.25,3,3,3+,Relatively New,1929.0,1,0,0,Medium,Mid Floor
bangalore,flat,"hebbal, bangalore",2.1,2,2,2,Relatively New,1411.0,0,0,0,Medium,High Floor
bangalore,house,"kaggalipura, bangalore",1.0,3,3,1,New Property,1200.0,1,0,0,Low,Low Floor
gurgaon,flat,sector 112,3.65,3,5,2,Relatively New,2800.013307,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 83,1.75,3,3,3,Relatively New,1600.0,1,0,2,High,Mid Floor
gurgaon,flat,sector 92,1.1,3,2,3,Relatively New,2349.974648,0,0,0,Low,Low Floor
gurgaon,flat,sector 56,2.05,4,4,3+,Moderately Old,2666.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 91,0.95,2,2,2,Relatively New,1185.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 79,1.65,3,3,0,Relatively New,1815.008818,0,0,0,Low,High Floor
gurgaon,flat,sector 28,1.24,2,2,3+,Moderately Old,1050.0,0,0,2,High,High Floor
gurgaon,flat,sector 69,1.75,4,4,1,Relatively New,1782.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 105,0.42,3,2,1,Moderately Old,833.0,0,0,0,Low,Low Floor
gurgaon,house,sector 6,1.25,5,5,1,New Property,120.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 54,6.75,4,4,2,Moderately Old,2075.0,1,0,1,Medium,Mid Floor
bangalore,house,"dasanapura, near tumkur road, bangalore",3.0,3,3,1,New Property,5555.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 84,0.34,2,2,1,Relatively New,533.0,0,1,0,Medium,Mid Floor
bangalore,flat,"kundalahalli, brookefield",1.79,2,2,2,Moderately Old,838.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 25,4.5,5,3,2,Old Property,1350.0,0,1,0,Low,Mid Floor
gurgaon,flat,sector 69,1.46,3,3,2,Relatively New,1428.0,0,0,2,High,Low Floor
gurgaon,flat,sector 65,3.0,4,4,3+,Relatively New,1975.0,1,0,0,Medium,Low Floor
gurgaon,flat,sector 86,1.56,3,4,3+,Relatively New,1580.0,0,1,0,High,High Floor
gurgaon,flat,sector 82a,1.85,3,3,3,Moderately Old,1677.0,0,0,0,Low,High Floor
gurgaon,flat,sector 2,1.02,2,2,3,Moderately Old,1280.0,0,0,0,Medium,High Floor
bangalore,flat,"varthur, bangalore",1.6,3,3,2,New Property,1328.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 69,1.85,4,4,2,Relatively New,1819.0,0,0,2,High,High Floor
gurgaon,house,sector 4,0.5,5,3,0,Moderately Old,476.948409,0,0,0,Low,Low Floor
gurgaon,flat,sohna road,0.29,2,2,2,Relatively New,534.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 68,1.1,2,2,3,Relatively New,1150.0,0,0,2,Medium,Low Floor
gurgaon,flat,sector 68,1.25,2,2,3,New Property,937.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 26,20.0,5,7,3+,Relatively New,4500.0,1,0,1,Medium,Mid Floor
gurgaon,flat,sector 106,1.13,3,4,3+,Relatively New,1186.0,1,0,0,Low,High Floor
bangalore,house,"hoskote, bangalore",2.5,4,4,2,Under Construction,1200.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 36,0.41,2,2,3,New Property,654.014564,0,0,0,Low,Mid Floor
gurgaon,flat,sector 85,1.05,2,2,3,Relatively New,1484.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 81,2.3,3,4,3+,Relatively New,2280.0,1,0,2,Low,Mid Floor
gurgaon,house,sector 26,18.0,5,4,3+,Moderately Old,4518.0,1,1,2,Medium,Mid Floor
gurgaon,flat,sector 71,1.1,3,3,3,Relatively New,1466.0,0,0,0,Medium,High Floor
bangalore,house,"rajarajeshwari nagar, bangalore",20.0,3,3,2,Moderately Old,6720.0,1,0,0,Low,Low Floor
bangalore,house,"sarjapur, bangalore",2.1,3,3,1,New Property,1600.0,0,0,0,Low,Low Floor
bangalore,house,"yelahanka, bangalore",15.0,4,4,2,Relatively New,4120.0,1,1,1,Low,Low Floor
gurgaon,flat,sector 89,1.16,3,3,2,Under Construction,1581.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 99a,1.02,2,2,3,Relatively New,1430.0,0,0,0,High,Mid Floor
bangalore,flat,"sarjapur, bangalore",0.87,1,1,1,New Property,521.0,0,0,0,Low,High Floor
bangalore,house,"nagarbhavi, bangalore",4.4,4,4,3+,Relatively New,5600.0,1,1,1,Low,Mid Floor
gurgaon,flat,sector 67a,0.56,2,2,2,Relatively New,778.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 65,7.0,3,3,2,Moderately Old,4277.0,0,1,0,Medium,High Floor
gurgaon,flat,sohna road,0.32,2,2,1,Relatively New,744.000768,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 108,1.02,2,3,3,Relatively New,1282.949241,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 68,1.8,3,3,3+,Relatively New,1845.0,0,0,2,Medium,High Floor
gurgaon,house,sector 38,3.5,3,2,3,Moderately Old,1458.0,0,1,2,Medium,Low Floor
gurgaon,house,sector 57,3.5,4,4,3+,Old Property,1620.0,0,1,2,Medium,Mid Floor
gurgaon,flat,sector 22,3.2,3,4,3+,New Property,2516.0,0,0,0,Low,Low Floor
bangalore,flat,"tumkur road, bangalore",1.55,2,2,1,Relatively New,1011.0,0,1,1,Low,Low Floor
gurgaon,house,sector 49,4.4,6,6,3,Moderately Old,2880.0,1,1,1,Medium,Mid Floor
bangalore,house,"mandur, bangalore",1.6,4,4,2,New Property,1200.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 67,2.99,3,3,3,Relatively New,2200.0,1,0,2,Low,Mid Floor
gurgaon,flat,sector 22,2.55,3,3,3,Relatively New,1860.0,0,0,1,Low,Mid Floor
gurgaon,house,sector 26,12.5,5,5,3+,Old Property,3240.0,1,1,2,Medium,Low Floor
gurgaon,flat,sector 61,2.24,3,3,2,New Property,1402.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 67,3.4,3,4,3+,Relatively New,2133.0,1,0,2,High,High Floor
gurgaon,flat,sector 108,1.9,2,2,2,Relatively New,1250.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 37d,1.16,1,1,0,Relatively New,1535.0397790000002,0,0,0,Low,Low Floor
gurgaon,flat,sector 104,2.65,4,4,3+,Relatively New,2897.0,1,0,2,Low,High Floor
gurgaon,flat,sector 81,2.25,3,4,3+,Relatively New,2300.0,1,1,2,Medium,Mid Floor
gurgaon,flat,sector 79,1.3,2,2,2,Relatively New,1330.0,0,0,2,Medium,Mid Floor
bangalore,house,"devanahalli, bangalore",3.0,4,4,3+,Under Construction,1550.0,0,1,0,Medium,Low Floor
bangalore,flat,"hebbal, bangalore",5.3,4,4,2,Relatively New,3277.0,1,0,2,Low,Mid Floor
bangalore,house,"sarjapur road, bangalore",6.85,5,5,3,Relatively New,3899.0,0,0,0,Low,Low Floor
gurgaon,house,sector 3,0.55,1,1,0,Moderately Old,750.028552,0,0,0,Low,Low Floor
bangalore,flat,"varthur, bangalore",1.52,2,2,1,New Property,814.0,0,0,0,Low,High Floor
bangalore,flat,"bhoganhalli, near bellandur, bangalore",1.89,2,2,1,Relatively New,1000.0,0,0,0,Low,Mid Floor
bangalore,flat,"sarjapur road, bangalore",2.35,3,3,2,New Property,1563.0,1,0,0,Low,High Floor
gurgaon,flat,sector 69,1.52,3,3,2,Relatively New,1428.0,0,0,2,High,Mid Floor
gurgaon,house,sector 2,5.0,6,4,0,Moderately Old,3999.972879,0,0,0,Low,Mid Floor
gurgaon,house,sector 3 phase 3 extension,0.75,2,2,0,Moderately Old,130.027912,0,0,0,Low,Low Floor
gurgaon,flat,sector 110,3.79,5,5,3,Relatively New,3465.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 69,1.55,3,3,2,Relatively New,1428.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 70a,2.5,3,3,3+,Relatively New,1723.0,0,0,2,High,High Floor
gurgaon,flat,sector 91,1.4,3,3,3+,Relatively New,1700.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 69,1.37,3,3,1,Relatively New,1568.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 50,2.7,3,3,3+,Moderately Old,2357.0,1,0,0,Medium,Mid Floor
bangalore,house,"chikkagubbi, hennur road",6.9,3,4,3,New Property,2421.0,1,1,0,Low,Low Floor
bangalore,flat,"sarjapur road, bangalore",2.1,3,3,2,New Property,1345.0,0,0,0,Low,High Floor
gurgaon,house,sector 24,1.44,4,2,2,Old Property,540.0,0,0,0,Low,Low Floor
bangalore,flat,"whitefield, bangalore",1.45,2,2,1,Under Construction,754.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 68,2.22,3,2,3,Relatively New,1402.0,0,0,0,Low,Mid Floor
bangalore,flat,"electronic city phase 2, bangalore",0.66,2,2,2,New Property,1178.0,0,0,0,Low,Mid Floor
bangalore,flat,"green house layout, electronic city",0.565,2,2,3,New Property,889.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 66,12.0,5,6,3+,New Property,3150.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 107,0.88,2,2,3+,Relatively New,1236.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 89,1.32,3,3,3,Under Construction,866.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 102,1.95,3,3,3,Relatively New,1676.0,0,0,0,Medium,Mid Floor
bangalore,flat,"basapura, near hosa road, bangalore",1.6,3,3,2,Old Property,2333.0,0,0,0,Low,Mid Floor
bangalore,flat,"kr puram, bangalore",1.92,3,3,1,New Property,1336.0,0,1,0,Low,Low Floor
gurgaon,flat,sector 69,1.4,3,3,1,Relatively New,1392.0,0,0,2,High,High Floor
gurgaon,flat,sector 56,1.35,3,3,3,Old Property,1800.0,0,0,2,Medium,Mid Floor
bangalore,flat,"hennur road, bangalore",1.55,2,2,1,Relatively New,1165.0,1,0,0,Low,Low Floor
gurgaon,flat,sector 109,2.95,4,5,3+,Relatively New,2850.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 3 phase 3 extension,0.22,2,2,1,Relatively New,569.948505,0,0,1,Low,Low Floor
bangalore,house,"iggalur, bangalore",1.4,3,3,2,Relatively New,1500.0,0,0,2,Low,Mid Floor
gurgaon,house,sector 26,5.8,4,3,2,Relatively New,1800.0,0,1,0,Low,Low Floor
gurgaon,house,sector 41,1.65,1,1,0,Moderately Old,1199.959572,0,0,0,Low,Low Floor
gurgaon,flat,sector 102,1.4,3,3,3,Relatively New,1314.0,1,0,0,Medium,Mid Floor
gurgaon,house,sector 57,3.49,4,4,2,Moderately Old,1728.0,1,0,2,Low,Mid Floor
bangalore,house,"kada agrahara, sarjapur road, bangalore",4.99,5,6,3,Relatively New,3555.0,1,1,0,Medium,Low Floor
gurgaon,flat,sector 82,1.12,3,3,2,Relatively New,1587.0,0,0,2,Low,High Floor
gurgaon,flat,sector 92,0.5,3,3,1,New Property,711.0,0,0,1,Medium,High Floor
gurgaon,flat,sector 92,1.6,3,3,3,Relatively New,1765.0,1,0,2,Medium,Mid Floor
gurgaon,house,sector 25,7.6,9,9,3,Relatively New,1961.0,0,1,2,Medium,Mid Floor
gurgaon,flat,sector 102,1.91,3,4,2,Relatively New,1587.0,1,0,2,High,High Floor
bangalore,house,"1st block koramangala, bangalore",2.05,8,8,3+,Old Property,600.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 9a,0.88,3,3,2,Old Property,1438.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 82a,0.62,1,1,0,Relatively New,650.031921,0,0,0,Low,Mid Floor
gurgaon,flat,sector 81,4.7,4,4,3+,Relatively New,6267.0,1,0,2,Medium,High Floor
gurgaon,flat,sector 77,0.75,2,2,2,Relatively New,1140.0,0,1,2,Medium,Mid Floor
gurgaon,flat,sector 109,1.4,3,3,3+,Relatively New,1583.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 92,0.9,4,5,3+,Relatively New,1805.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 68,1.45,3,2,3+,New Property,1364.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 85,1.3,2,2,3+,Relatively New,1490.0,0,1,0,Medium,Mid Floor
gurgaon,flat,sector 69,2.0,4,4,1,Relatively New,2185.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 37d,1.72,3,3,3,Relatively New,1373.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 70,1.67,3,5,3,Moderately Old,1527.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 113,1.45,2,2,2,Relatively New,1079.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 109,1.75,3,4,3+,Relatively New,1945.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 81,2.35,3,4,3+,Relatively New,2511.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 99a,0.27,2,2,1,Relatively New,498.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 28,4.3,3,4,3,Old Property,3132.0,1,1,0,Low,Mid Floor
gurgaon,flat,sector 72,3.5,4,5,3+,Relatively New,2624.992293,1,0,0,Low,Mid Floor
gurgaon,flat,sector 69,1.36,3,3,2,Relatively New,1428.0,0,0,2,Low,High Floor
gurgaon,flat,sector 28,0.95,2,1,1,Old Property,1188.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 83,1.33,4,4,3,Relatively New,2192.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 3 phase 3 extension,0.25,2,2,2,Relatively New,778.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 102,2.0,3,3,3+,Relatively New,1456.0,0,1,0,Medium,Low Floor
bangalore,house,"electronic city, bangalore",3.99,5,5,3+,New Property,1200.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 37d,1.49,3,3,3,Relatively New,1706.0,0,0,0,Low,High Floor
gurgaon,flat,sector 95,0.55,2,2,3,Relatively New,989.955883,0,0,0,Low,High Floor
gurgaon,flat,sector 61,3.87,3,4,3+,Under Construction,2250.0,1,0,0,Medium,High Floor
gurgaon,flat,gwal pahari,1.38,3,3,2,Relatively New,1294.0,0,0,2,High,Low Floor
gurgaon,flat,sector 37d,1.02,3,2,3,Under Construction,1538.0,0,0,0,Low,High Floor
gurgaon,flat,sector 78,0.9,3,3,2,Moderately Old,1900.0,1,0,0,Medium,Low Floor
bangalore,flat,"varthur, bangalore",1.5,3,3,2,New Property,1328.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 93,1.45,3,4,2,Relatively New,1350.0,0,0,2,Medium,High Floor
gurgaon,flat,sector 67a,2.0,3,3,2,Under Construction,1346.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 38,2.1,7,7,3+,Relatively New,900.0,0,1,0,Low,Mid Floor
bangalore,house,"rajankunte, doddaballapur road",5.25,3,4,3+,Old Property,3000.0,1,0,0,Medium,Low Floor
gurgaon,flat,sector 90,1.65,4,4,3+,Moderately Old,2467.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 4,0.7,3,3,0,Moderately Old,1053.032337,0,0,0,Low,Low Floor
gurgaon,flat,sector 39,1.75,3,4,3,Old Property,2222.0,1,0,1,Low,Mid Floor
gurgaon,house,sector 33,0.85,3,2,0,Relatively New,900.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 106,1.5,4,6,3+,Relatively New,1535.0,1,0,0,High,High Floor
gurgaon,house,sector 109,6.3,4,5,3+,Relatively New,6999.979448,0,0,2,Medium,Low Floor
gurgaon,flat,sector 88a,1.31,2,2,3+,Relatively New,1463.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 81,0.75,2,2,2,Moderately Old,1396.0,0,0,0,Low,Mid Floor
bangalore,flat,"yelahanka, bangalore",1.54,2,2,1,Moderately Old,1025.0,0,0,0,Low,Low Floor
bangalore,house,"whitefield, bangalore",8.3,4,4,0,New Property,3500.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 77,1.9,3,4,3+,New Property,1581.0,1,0,2,Low,Mid Floor
bangalore,house,"jigani, bangalore",0.8,3,2,1,New Property,1000.0,1,0,0,Low,Low Floor
gurgaon,flat,sector 84,2.2,4,4,3+,Relatively New,3107.0,1,0,0,Medium,High Floor
gurgaon,flat,sector 60,2.65,3,4,3+,Moderately Old,2037.0,1,0,2,High,Mid Floor
gurgaon,flat,sector 103,1.01,2,2,3,Relatively New,1338.0,0,1,2,High,Mid Floor
gurgaon,flat,sector 65,2.86,3,3,3,Under Construction,2266.0,1,0,0,Low,High Floor
gurgaon,flat,sector 9,1.2,4,3,2,Moderately Old,2000.0,0,0,2,Low,Mid Floor
bangalore,flat,"sarjapur, bangalore",1.2,3,2,3+,New Property,1701.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 108,0.9,2,3,3,Relatively New,978.23,1,0,0,Medium,Low Floor
gurgaon,flat,sector 99a,0.59,2,2,3,Under Construction,1133.0,0,0,0,Medium,Low Floor
gurgaon,flat,sohna road,0.65,2,2,3,New Property,822.039043,0,0,0,Low,Low Floor
gurgaon,flat,sector 106,1.35,4,3,3,Old Property,1677.0,1,0,0,Medium,High Floor
bangalore,flat,"bagalur, bangalore",0.8,2,2,1,New Property,822.0,0,0,0,Low,High Floor
gurgaon,house,sector 43,13.0,3,3,3+,New Property,2700.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 109,1.26,3,2,3,Relatively New,1701.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 92,0.85,3,3,0,Relatively New,1422.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 102,1.7,3,4,3+,Relatively New,1700.0,1,0,2,High,Mid Floor
gurgaon,flat,sector 79,1.9,3,4,3,Under Construction,1945.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 106,1.35,4,4,3+,Relatively New,2100.0,1,0,2,High,High Floor
gurgaon,flat,sector 92,0.78,2,2,3,Under Construction,846.0,0,0,0,Low,Low Floor
gurgaon,house,sector 46,5.5,8,8,3+,Moderately Old,2385.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 61,2.0,3,3,2,New Property,1721.0,0,0,0,Low,Mid Floor
bangalore,flat,"whitefield, bangalore",1.9,3,3,2,Moderately Old,1546.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 54,1.55,3,3,3,Moderately Old,1900.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 99a,0.27,2,2,1,Relatively New,538.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 56,2.1,3,4,3+,Old Property,2200.0,0,0,2,High,Mid Floor
gurgaon,flat,sohna road,0.87,2,2,3+,Relatively New,1131.0,0,0,0,Medium,Mid Floor
bangalore,flat,"sarjapur, bangalore",1.25,2,1,1,New Property,709.0,0,0,0,Low,High Floor
gurgaon,flat,sector 65,2.8,4,4,3,Relatively New,2194.0,1,0,2,Medium,Low Floor
bangalore,house,"koramangala, bangalore",6.72,3,3,1,Old Property,1680.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 48,1.42,3,3,3,Moderately Old,1493.0,0,1,1,High,Low Floor
gurgaon,flat,sector 71,1.0,3,3,3+,Relatively New,1344.0,0,0,2,Low,Mid Floor
gurgaon,house,sector 7,0.89,5,3,2,Old Property,477.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 49,1.95,3,3,3,Old Property,1633.0,0,0,2,Medium,Low Floor
bangalore,house,"2nd phase jp nagar, bangalore",4.0,4,4,1,Old Property,1800.0,0,0,0,Low,Mid Floor
bangalore,house,"whitefield, bangalore",7.5,3,5,3,Relatively New,3000.0,1,0,0,Low,Low Floor
gurgaon,house,sector 25,6.5,4,4,3+,Moderately Old,1800.0,1,1,2,Medium,Low Floor
gurgaon,flat,sector 70,1.15,2,2,2,Relatively New,1500.0,0,0,0,Medium,Mid Floor
bangalore,house,"devanahalli, bangalore",5.95,3,3,3,Moderately Old,3166.0,0,0,0,Low,Low Floor
gurgaon,house,sector 110,0.34,1,1,0,Moderately Old,499.983155,0,0,0,Low,Low Floor
gurgaon,flat,sector 81,2.35,3,3,3+,Relatively New,1550.0,1,0,1,Low,High Floor
gurgaon,flat,sector 72,5.0,4,4,3+,Moderately Old,4499.956034,1,0,2,High,Low Floor
gurgaon,flat,sector 48,2.5,4,5,3,Moderately Old,2166.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 67,3.65,3,4,3+,Relatively New,2490.0,1,0,2,Medium,High Floor
gurgaon,flat,sector 107,0.8,2,2,3+,Relatively New,1236.0,0,0,2,High,Mid Floor
gurgaon,flat,sector 85,1.05,2,2,3,Relatively New,1484.0,0,0,0,Low,High Floor
gurgaon,flat,sector 107,0.36,2,2,2,Relatively New,608.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 77,0.75,2,2,2,Relatively New,1180.0,0,0,2,High,Mid Floor
gurgaon,flat,sector 71,1.25,3,4,2,Relatively New,1577.0,1,0,2,High,Mid Floor
gurgaon,flat,sector 102,1.3,3,3,3,Relatively New,1314.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 86,1.3,3,3,3,Relatively New,1715.0,1,0,2,Low,High Floor
gurgaon,flat,sector 85,1.17,2,2,3,Relatively New,1660.0,0,0,0,Low,High Floor
gurgaon,flat,sector 103,2.45,4,4,3,Relatively New,2601.0,1,1,0,Low,High Floor
gurgaon,flat,sector 92,0.85,3,2,2,Relatively New,1260.990885,0,0,0,Low,High Floor
gurgaon,flat,sector 61,1.9,3,3,3,New Property,1137.0,0,0,0,Low,Low Floor
gurgaon,house,sector 108,10.5,5,4,3+,Relatively New,7330.969373,0,0,0,Low,Low Floor
bangalore,flat,"kammasandra, electronic city",1.12,2,2,1,Moderately Old,855.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 61,2.54,3,3,3,Under Construction,1639.0,0,1,0,Low,Low Floor
gurgaon,flat,sector 92,0.65,3,2,3,Relatively New,1240.0,0,0,0,Low,Mid Floor
bangalore,house,"samethanahalli, near whitefield, bangalore",2.5,5,5,3,Moderately Old,3888.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 55,3.1,5,4,3+,Moderately Old,1548.0,1,1,2,Medium,Low Floor
